Unnamed: 0,acousticness,album,analysis_url,artist_levenshtein,artists,billboard_SongID,billboard_Unnamed: 0,billboard_artist,billboard_date,billboard_isNew,billboard_lastPos,billboard_peakPos,billboard_rank,billboard_title,billboard_weeks,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,name,popularity,preview_url,speechiness,tempo,time_signature,title_levenshtein,track_href,uri,valence
0.0,0.247,BLAME IT ON BABY,https://api.spotify.com/v1/audio-analysis/7ytR5pFWmSjzHJIeQkgog4,95.0,"DaBaby, Roddy Ricch",RockstarDaBaby Featuring Roddy Ricch,0.0,DaBaby Featuring Roddy Ricch,2020-07-11,0.0,1.0,1.0,1.0,Rockstar,11.0,0.746,181733.0,0.69,7ytR5pFWmSjzHJIeQkgog4,0.0,11.0,0.101,-7.956,1.0,ROCKSTAR (feat. Roddy Ricch),100.0,,0.164,89.977,4.0,94.0,https://api.spotify.com/v1/tracks/7ytR5pFWmSjzHJIeQkgog4,spotify:track:7ytR5pFWmSjzHJIeQkgog4,0.497
1.0,0.00146,After Hours,https://api.spotify.com/v1/audio-analysis/0VjIjW4GlUZAMYd2vXMi3b,100.0,The Weeknd,Blinding LightsThe Weeknd,3.0,The Weeknd,2020-07-11,0.0,3.0,1.0,3.0,Blinding Lights,31.0,0.514,200040.0,0.73,0VjIjW4GlUZAMYd2vXMi3b,9.54e-05,1.0,0.0897,-5.934,1.0,Blinding Lights,99.0,,0.0598,171.005,4.0,100.0,https://api.spotify.com/v1/tracks/0VjIjW4GlUZAMYd2vXMi3b,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,0.334
2.0,0.0252,Suga,https://api.spotify.com/v1/audio-analysis/55CHeLEfn5iJ0IIkgaa4si,81.0,Megan Thee Stallion,SavageMegan Thee Stallion Featuring Beyonce,4.0,Megan Thee Stallion Featuring Beyonce,2020-07-11,0.0,2.0,1.0,4.0,Savage,16.0,0.843,155497.0,0.741,55CHeLEfn5iJ0IIkgaa4si,0.0,11.0,0.096,-5.609,1.0,Savage,86.0,https://p.scdn.co/mp3-preview/c0240762e32d735387bb594760d0d84e44102100?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,0.334,168.983,4.0,100.0,https://api.spotify.com/v1/tracks/55CHeLEfn5iJ0IIkgaa4si,spotify:track:55CHeLEfn5iJ0IIkgaa4si,0.68
3.0,0.342,Collection One,https://api.spotify.com/v1/audio-analysis/0easEmosKkPhksg0qidzXo,100.0,SAINt JHN,RosesSAINt JHN,5.0,SAINt JHN,2020-07-11,0.0,4.0,4.0,5.0,Roses,15.0,0.782,173611.0,0.5,0easEmosKkPhksg0qidzXo,2.05e-05,5.0,0.133,-6.473,0.0,Roses,74.0,https://p.scdn.co/mp3-preview/61499f5316f873a45469beda341cb4d47332eaaf?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,0.0611,102.001,4.0,100.0,https://api.spotify.com/v1/tracks/0easEmosKkPhksg0qidzXo,spotify:track:0easEmosKkPhksg0qidzXo,0.281
4.0,0.119,Say So (feat. Nicki Minaj),https://api.spotify.com/v1/audio-analysis/11VApNQCWLJdzxWrlmwzUa,95.0,"Doja Cat, Nicki Minaj",Say SoDoja Cat Featuring Nicki Minaj,6.0,Doja Cat Featuring Nicki Minaj,2020-07-11,0.0,6.0,1.0,6.0,Say So,26.0,0.856,206221.0,0.641,11VApNQCWLJdzxWrlmwzUa,4.97e-06,11.0,0.427,-4.64,0.0,Say So (feat. Nicki Minaj),85.0,https://p.scdn.co/mp3-preview/d07fbbe4e6c0ce64f63d8b94c1e5cb893cc24a1d?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,0.204,111.004,4.0,92.0,https://api.spotify.com/v1/tracks/11VApNQCWLJdzxWrlmwzUa,spotify:track:11VApNQCWLJdzxWrlmwzUa,0.745
5.0,0.317,Intentions,https://api.spotify.com/v1/audio-analysis/364dI1bYnvamSnBJ8JcNzN,95.0,"Justin Bieber, Quavo",IntentionsJustin Bieber Featuring Quavo,7.0,Justin Bieber Featuring Quavo,2020-07-11,0.0,5.0,5.0,7.0,Intentions,21.0,0.811,212869.0,0.553,364dI1bYnvamSnBJ8JcNzN,0.0,9.0,0.105,-6.644,1.0,Intentions,88.0,,0.0552,148.014,4.0,100.0,https://api.spotify.com/v1/tracks/364dI1bYnvamSnBJ8JcNzN,spotify:track:364dI1bYnvamSnBJ8JcNzN,0.86
6.0,0.122,Fine Line,https://api.spotify.com/v1/audio-analysis/6UelLqGlWMcVH1E5c4H7lY,100.0,Harry Styles,Watermelon SugarHarry Styles,8.0,Harry Styles,2020-07-11,0.0,16.0,8.0,8.0,Watermelon Sugar,15.0,0.548,174000.0,0.816,6UelLqGlWMcVH1E5c4H7lY,0.0,0.0,0.335,-4.209,1.0,Watermelon Sugar,95.0,https://p.scdn.co/mp3-preview/0c51b5f7ed852504844feebfb4f4b7f099452662?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,0.0465,95.39,4.0,100.0,https://api.spotify.com/v1/tracks/6UelLqGlWMcVH1E5c4H7lY,spotify:track:6UelLqGlWMcVH1E5c4H7lY,0.557
7.0,0.207,Blueberry Faygo,https://api.spotify.com/v1/audio-analysis/6wJYhPfqk3KGhHRG76WzOh,100.0,Lil Mosey,Blueberry FaygoLil Mosey,9.0,Lil Mosey,2020-07-11,0.0,9.0,9.0,9.0,Blueberry Faygo,21.0,0.774,162547.0,0.554,6wJYhPfqk3KGhHRG76WzOh,0.0,0.0,0.132,-7.909,1.0,Blueberry Faygo,90.0,,0.0383,99.034,4.0,100.0,https://api.spotify.com/v1/tracks/6wJYhPfqk3KGhHRG76WzOh,spotify:track:6wJYhPfqk3KGhHRG76WzOh,0.349
8.0,0.135,My Turn (Deluxe),https://api.spotify.com/v1/audio-analysis/6gxKUmycQX7uyMwJcweFjp,91.0,"Lil Baby, 42 Dugg",We PaidLil Baby & 42 Dugg,10.0,Lil Baby & 42 Dugg,2020-07-11,0.0,18.0,10.0,10.0,We Paid,9.0,0.926,181929.0,0.542,6gxKUmycQX7uyMwJcweFjp,0.0,1.0,0.0877,-5.064,1.0,We Paid (feat. 42 Dugg),87.0,,0.293,135.14,4.0,93.0,https://api.spotify.com/v1/tracks/6gxKUmycQX7uyMwJcweFjp,spotify:track:6gxKUmycQX7uyMwJcweFjp,0.564
9.0,0.0237,Fine Line,https://api.spotify.com/v1/audio-analysis/3jjujdWJ72nww5eGnfs2E7,100.0,Harry Styles,Adore YouHarry Styles,11.0,Harry Styles,2020-07-11,0.0,12.0,6.0,11.0,Adore You,30.0,0.676,207133.0,0.771,3jjujdWJ72nww5eGnfs2E7,7e-06,8.0,0.102,-3.675,1.0,Adore You,88.0,https://p.scdn.co/mp3-preview/2dbeaa922270b3372d221f09c773a38696aed573?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,0.0483,99.048,4.0,100.0,https://api.spotify.com/v1/tracks/3jjujdWJ72nww5eGnfs2E7,spotify:track:3jjujdWJ72nww5eGnfs2E7,0.569
10.0,0.021,Rain On Me (with Ariana Grande),https://api.spotify.com/v1/audio-analysis/24ySl2hOPGCDcxBxFIqWBu,94.0,"Lady Gaga, Ariana Grande",Rain On MeLady Gaga & Ariana Grande,12.0,Lady Gaga & Ariana Grande,2020-07-11,0.0,11.0,1.0,12.0,Rain On Me,6.0,0.672,182200.0,0.855,24ySl2hOPGCDcxBxFIqWBu,0.0,9.0,0.323,-3.764,1.0,Rain On Me (with Ariana Grande),93.0,,0.0397,123.056,4.0,95.0,https://api.spotify.com/v1/tracks/24ySl2hOPGCDcxBxFIqWBu,spotify:track:24ySl2hOPGCDcxBxFIqWBu,0.646
11.0,0.192,Hollywood's Bleeding,https://api.spotify.com/v1/audio-analysis/21jGcNKet2qwijlDFuPiPb,100.0,Post Malone,CirclesPost Malone,13.0,Post Malone,2020-07-11,0.0,10.0,1.0,13.0,Circles,44.0,0.695,215280.0,0.762,21jGcNKet2qwijlDFuPiPb,0.00244,0.0,0.0863,-3.497,1.0,Circles,91.0,,0.0395,120.042,4.0,100.0,https://api.spotify.com/v1/tracks/21jGcNKet2qwijlDFuPiPb,spotify:track:21jGcNKet2qwijlDFuPiPb,0.553
12.0,0.0127,The Bigger Picture,https://api.spotify.com/v1/audio-analysis/44gRhRi2OhEf7moAUj6MD1,100.0,Lil Baby,The Bigger PictureLil Baby,14.0,Lil Baby,2020-07-11,0.0,7.0,3.0,14.0,The Bigger Picture,3.0,0.59,252729.0,0.618,44gRhRi2OhEf7moAUj6MD1,0.0,1.0,0.244,-5.756,1.0,The Bigger Picture,86.0,,0.334,96.459,3.0,100.0,https://api.spotify.com/v1/tracks/44gRhRi2OhEf7moAUj6MD1,spotify:track:44gRhRi2OhEf7moAUj6MD1,0.153
13.0,0.0125,Don't Start Now,https://api.spotify.com/v1/audio-analysis/6WrI0LAC5M1Rw2MnX2ZvEg,100.0,Dua Lipa,Don't Start NowDua Lipa,15.0,Dua Lipa,2020-07-11,0.0,14.0,2.0,15.0,Don't Start Now,35.0,0.794,183290.0,0.793,6WrI0LAC5M1Rw2MnX2ZvEg,0.0,11.0,0.0952,-4.521,0.0,Don't Start Now,90.0,https://p.scdn.co/mp3-preview/ed151225213380a41e5c4af00ff558e25b5875d1?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,0.0842,123.941,4.0,100.0,https://api.spotify.com/v1/tracks/6WrI0LAC5M1Rw2MnX2ZvEg,spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg,0.677
14.0,0.104,Please Excuse Me For Being Antisocial,https://api.spotify.com/v1/audio-analysis/0nbXyq5TXYPCO7pr3N8S4I,100.0,Roddy Ricch,The BoxRoddy Ricch,16.0,Roddy Ricch,2020-07-11,0.0,15.0,1.0,16.0,The Box,30.0,0.896,196653.0,0.586,0nbXyq5TXYPCO7pr3N8S4I,0.0,10.0,0.79,-6.687,0.0,The Box,93.0,https://p.scdn.co/mp3-preview/52c74a85b9b187b8f51bfe1c7b19a25f7624161a?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,0.0559,116.971,4.0,100.0,https://api.spotify.com/v1/tracks/0nbXyq5TXYPCO7pr3N8S4I,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,0.642
15.0,0.278,GIRL,https://api.spotify.com/v1/audio-analysis/7yFhA2fUsL2oIMWlw5DaHQ,100.0,Maren Morris,The BonesMaren Morris,17.0,Maren Morris,2020-07-11,0.0,13.0,12.0,17.0,The Bones,41.0,0.612,197293.0,0.57,7yFhA2fUsL2oIMWlw5DaHQ,0.0,11.0,0.0963,-6.642,0.0,The Bones,77.0,https://p.scdn.co/mp3-preview/7d53fc638000344dc9ab4d419a1b52bc848610ae?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,0.0347,77.002,4.0,100.0,https://api.spotify.com/v1/tracks/7yFhA2fUsL2oIMWlw5DaHQ,spotify:track:7yFhA2fUsL2oIMWlw5DaHQ,0.334
16.0,0.0706,Life Is Good (feat. Drake),https://api.spotify.com/v1/audio-analysis/5yY9lUy8nbvjM1Uyo1Uqoc,92.0,"Future, Drake",Life Is GoodFuture Featuring Drake,18.0,Future Featuring Drake,2020-07-11,0.0,21.0,2.0,18.0,Life Is Good,25.0,0.676,237735.0,0.609,5yY9lUy8nbvjM1Uyo1Uqoc,0.0,2.0,0.152,-5.831,0.0,Life Is Good (feat. Drake),88.0,https://p.scdn.co/mp3-preview/79199a9ab949b5803197efb455c224299d7d5949?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,0.481,142.037,4.0,96.0,https://api.spotify.com/v1/tracks/5yY9lUy8nbvjM1Uyo1Uqoc,spotify:track:5yY9lUy8nbvjM1Uyo1Uqoc,0.508
17.0,0.123,Falling,https://api.spotify.com/v1/audio-analysis/4TnjEaWOeW0eKTKIEvJyCa,100.0,Trevor Daniel,FallingTrevor Daniel,19.0,Trevor Daniel,2020-07-11,0.0,19.0,17.0,19.0,Falling,33.0,0.784,159382.0,0.43,4TnjEaWOeW0eKTKIEvJyCa,0.0,10.0,0.0887,-8.756,0.0,Falling,89.0,https://p.scdn.co/mp3-preview/dac6a7bd1f1333d17afe8c12b71ee11e3c233efd?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,0.0364,127.087,4.0,100.0,https://api.spotify.com/v1/tracks/4TnjEaWOeW0eKTKIEvJyCa,spotify:track:4TnjEaWOeW0eKTKIEvJyCa,0.236
18.0,0.167,Break My Heart,https://api.spotify.com/v1/audio-analysis/1raaNykBg1bDnWENUiglUA,100.0,Dua Lipa,Break My HeartDua Lipa,20.0,Dua Lipa,2020-07-11,0.0,23.0,20.0,20.0,Break My Heart,14.0,0.73,221820.0,0.729,1raaNykBg1bDnWENUiglUA,1.39e-06,4.0,0.349,-3.434,0.0,Break My Heart,88.0,https://p.scdn.co/mp3-preview/db7293c1d12874c0b4e604999ef04f05b185e5d9?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,0.0886,113.012,4.0,100.0,https://api.spotify.com/v1/tracks/1raaNykBg1bDnWENUiglUA,spotify:track:1raaNykBg1bDnWENUiglUA,0.467
19.0,0.0951,Goldmine,https://api.spotify.com/v1/audio-analysis/23T0OX7QOiIUFShSzbJ5Uo,100.0,Gabby Barrett,I HopeGabby Barrett,21.0,Gabby Barrett,2020-07-11,0.0,17.0,16.0,21.0,I Hope,27.0,0.466,210773.0,0.536,23T0OX7QOiIUFShSzbJ5Uo,0.0,6.0,0.114,-6.227,1.0,I Hope,75.0,https://p.scdn.co/mp3-preview/41fc0d71737c474bf5eec0fd0f93af115f360d2b?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,0.0429,75.998,4.0,100.0,https://api.spotify.com/v1/tracks/23T0OX7QOiIUFShSzbJ5Uo,spotify:track:23T0OX7QOiIUFShSzbJ5Uo,0.377
20.0,0.0969,One Margarita,https://api.spotify.com/v1/audio-analysis/6NhS5LwYbJ6xD7BGvlWRJO,100.0,Luke Bryan,One MargaritaLuke Bryan,22.0,Luke Bryan,2020-07-11,0.0,29.0,22.0,22.0,One Margarita,9.0,0.641,193427.0,0.842,6NhS5LwYbJ6xD7BGvlWRJO,0.0,9.0,0.169,-4.872,1.0,One Margarita,78.0,,0.0464,89.997,4.0,100.0,https://api.spotify.com/v1/tracks/6NhS5LwYbJ6xD7BGvlWRJO,spotify:track:6NhS5LwYbJ6xD7BGvlWRJO,0.738
21.0,0.183,Where the Light Is,https://api.spotify.com/v1/audio-analysis/1Cv1YLb4q0RzL6pybtaMLo,100.0,Surfaces,Sunday BestSurfaces,23.0,Surfaces,2020-07-11,0.0,22.0,19.0,23.0,Sunday Best,18.0,0.878,158571.0,0.525,1Cv1YLb4q0RzL6pybtaMLo,0.0,5.0,0.0714,-6.832,1.0,Sunday Best,92.0,,0.0578,112.022,4.0,100.0,https://api.spotify.com/v1/tracks/1Cv1YLb4q0RzL6pybtaMLo,spotify:track:1Cv1YLb4q0RzL6pybtaMLo,0.694
22.0,0.731,poems of the past,https://api.spotify.com/v1/audio-analysis/5TEH4r5OBFcKZJBjF4qOxL,94.0,"Powfu, beabadoobee",Death BedPowfu Featuring beabadoobee,24.0,Powfu Featuring beabadoobee,2020-07-11,0.0,24.0,23.0,24.0,Death Bed,16.0,0.725,173333.0,0.431,5TEH4r5OBFcKZJBjF4qOxL,0.0,3.0,0.696,-8.765,0.0,death bed (coffee for your head),68.0,https://p.scdn.co/mp3-preview/5bc9716d7c7b66ebe07a641265cd3124f8b9e16c?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,0.135,144.004,4.0,95.0,https://api.spotify.com/v1/tracks/5TEH4r5OBFcKZJBjF4qOxL,spotify:track:5TEH4r5OBFcKZJBjF4qOxL,0.348
23.0,0.604,Before You Go,https://api.spotify.com/v1/audio-analysis/7ce20yLkzuXXLUhzIDoZih,100.0,Lewis Capaldi,Before You GoLewis Capaldi,25.0,Lewis Capaldi,2020-07-11,0.0,27.0,25.0,25.0,Before You Go,22.0,0.459,215107.0,0.575,7ce20yLkzuXXLUhzIDoZih,0.0,3.0,0.0885,-4.858,1.0,Before You Go,88.0,,0.0573,111.881,4.0,100.0,https://api.spotify.com/v1/tracks/7ce20yLkzuXXLUhzIDoZih,spotify:track:7ce20yLkzuXXLUhzIDoZih,0.183
24.0,0.321,Toosie Slide,https://api.spotify.com/v1/audio-analysis/127QTOFJsJQp5LbJbu3A1y,100.0,Drake,Toosie SlideDrake,26.0,Drake,2020-07-11,0.0,20.0,1.0,26.0,Toosie Slide,13.0,0.834,247059.0,0.454,127QTOFJsJQp5LbJbu3A1y,6.15e-06,1.0,0.114,-9.75,0.0,Toosie Slide,93.0,,0.201,81.618,4.0,100.0,https://api.spotify.com/v1/tracks/127QTOFJsJQp5LbJbu3A1y,spotify:track:127QTOFJsJQp5LbJbu3A1y,0.837
